metric,label_value_pair
traces_spanmetrics_latency_bucket,le=0.002
traces_spanmetrics_latency_bucket,le=0.004
traces_spanmetrics_latency_bucket,le=0.008
traces_spanmetrics_latency_bucket,le=0.016
traces_spanmetrics_latency_bucket,le=0.032
traces_spanmetrics_latency_bucket,le=0.064
traces_spanmetrics_latency_bucket,le=0.128
traces_spanmetrics_latency_bucket,le=0.256
traces_spanmetrics_latency_bucket,le=0.512
traces_spanmetrics_latency_bucket,le=1.024
traces_spanmetrics_latency_bucket,le=16.384
traces_spanmetrics_latency_bucket,le=2.048
traces_spanmetrics_latency_bucket,le=4.096
traces_spanmetrics_latency_bucket,le=8.192
traces_spanmetrics_latency_bucket,service=ts-admin-basic-info-service
traces_spanmetrics_latency_bucket,service=ts-admin-order-service
traces_spanmetrics_latency_bucket,service=ts-admin-route-service
traces_spanmetrics_latency_bucket,service=ts-admin-travel-service
traces_spanmetrics_latency_bucket,service=ts-admin-user-service
traces_spanmetrics_latency_bucket,service=ts-assurance-service
traces_spanmetrics_latency_bucket,service=ts-auth-service
traces_spanmetrics_latency_bucket,service=ts-basic-service
traces_spanmetrics_latency_bucket,service=ts-cancel-service
traces_spanmetrics_latency_bucket,service=ts-config-service
traces_spanmetrics_latency_bucket,service=ts-consign-price-service
traces_spanmetrics_latency_bucket,service=ts-consign-service
traces_spanmetrics_latency_bucket,service=ts-contacts-service
traces_spanmetrics_latency_bucket,service=ts-delivery-service
traces_spanmetrics_latency_bucket,service=ts-execute-service
traces_spanmetrics_latency_bucket,service=ts-food-service
traces_spanmetrics_latency_bucket,service=ts-gateway-service
traces_spanmetrics_latency_bucket,service=ts-inside-payment-service
traces_spanmetrics_latency_bucket,service=ts-order-other-service
traces_spanmetrics_latency_bucket,service=ts-order-service
traces_spanmetrics_latency_bucket,service=ts-payment-service
traces_spanmetrics_latency_bucket,service=ts-preserve-other-service
traces_spanmetrics_latency_bucket,service=ts-preserve-service
traces_spanmetrics_latency_bucket,service=ts-price-service
traces_spanmetrics_latency_bucket,service=ts-rebook-service
traces_spanmetrics_latency_bucket,service=ts-route-plan-service
traces_spanmetrics_latency_bucket,service=ts-route-service
traces_spanmetrics_latency_bucket,service=ts-seat-service
traces_spanmetrics_latency_bucket,service=ts-security-service
traces_spanmetrics_latency_bucket,service=ts-station-service
traces_spanmetrics_latency_bucket,service=ts-train-food-service
traces_spanmetrics_latency_bucket,service=ts-train-service
traces_spanmetrics_latency_bucket,service=ts-travel-plan-service
traces_spanmetrics_latency_bucket,service=ts-travel-service
traces_spanmetrics_latency_bucket,service=ts-travel2-service
traces_spanmetrics_latency_bucket,service=ts-user-service
traces_spanmetrics_latency_bucket,service=ts-verification-code-service
traces_spanmetrics_latency_bucket,span_kind=SPAN_KIND_CLIENT
traces_spanmetrics_latency_bucket,span_kind=SPAN_KIND_CONSUMER
traces_spanmetrics_latency_bucket,span_kind=SPAN_KIND_INTERNAL
traces_spanmetrics_latency_bucket,span_kind=SPAN_KIND_PRODUCER
traces_spanmetrics_latency_bucket,span_kind=SPAN_KIND_SERVER
traces_spanmetrics_latency_bucket,span_name=<default> publish
traces_spanmetrics_latency_bucket,span_name=AddMoneyRepository.findByUserId
traces_spanmetrics_latency_bucket,span_name=AddMoneyRepository.save
traces_spanmetrics_latency_bucket,span_name=AdminBasicInfoController.addConfig
traces_spanmetrics_latency_bucket,span_name=AdminBasicInfoController.addContacts
traces_spanmetrics_latency_bucket,span_name=AdminBasicInfoController.addPrice
traces_spanmetrics_latency_bucket,span_name=AdminBasicInfoController.addStation
traces_spanmetrics_latency_bucket,span_name=AdminBasicInfoController.deleteConfig
traces_spanmetrics_latency_bucket,span_name=AdminBasicInfoController.deleteContacts
traces_spanmetrics_latency_bucket,span_name=AdminBasicInfoController.deletePrice
traces_spanmetrics_latency_bucket,span_name=AdminBasicInfoController.deleteStation
traces_spanmetrics_latency_bucket,span_name=AdminBasicInfoController.getAllConfigs
traces_spanmetrics_latency_bucket,span_name=AdminBasicInfoController.getAllContacts
traces_spanmetrics_latency_bucket,span_name=AdminBasicInfoController.getAllPrices
traces_spanmetrics_latency_bucket,span_name=AdminBasicInfoController.getAllStations
traces_spanmetrics_latency_bucket,span_name=AdminBasicInfoController.getAllTrains
traces_spanmetrics_latency_bucket,span_name=AdminBasicInfoController.modifyConfig
traces_spanmetrics_latency_bucket,span_name=AdminBasicInfoController.modifyContacts
traces_spanmetrics_latency_bucket,span_name=AdminBasicInfoController.modifyPrice
traces_spanmetrics_latency_bucket,span_name=AdminBasicInfoController.modifyStation
traces_spanmetrics_latency_bucket,span_name=AdminOrderController.deleteOrder
traces_spanmetrics_latency_bucket,span_name=AdminOrderController.getAllOrders
traces_spanmetrics_latency_bucket,span_name=AdminRouteController.addRoute
traces_spanmetrics_latency_bucket,span_name=AdminRouteController.deleteRoute
traces_spanmetrics_latency_bucket,span_name=AdminRouteController.getAllRoutes
traces_spanmetrics_latency_bucket,span_name=AdminTravelController.addTravel
traces_spanmetrics_latency_bucket,span_name=AdminTravelController.deleteTravel
traces_spanmetrics_latency_bucket,span_name=AdminTravelController.getAllTravels
traces_spanmetrics_latency_bucket,span_name=AdminTravelController.updateTravel
traces_spanmetrics_latency_bucket,span_name=AdminUserController.addUser
traces_spanmetrics_latency_bucket,span_name=AdminUserController.deleteUser
traces_spanmetrics_latency_bucket,span_name=AdminUserController.getAllUsers
traces_spanmetrics_latency_bucket,span_name=AdminUserController.updateUser
traces_spanmetrics_latency_bucket,span_name=AssuranceController.createNewAssurance
traces_spanmetrics_latency_bucket,span_name=AssuranceController.getAllAssuranceType
traces_spanmetrics_latency_bucket,span_name=AssuranceRepository.findByOrderId
traces_spanmetrics_latency_bucket,span_name=AssuranceRepository.save
traces_spanmetrics_latency_bucket,span_name=AuthController.createDefaultUser
traces_spanmetrics_latency_bucket,span_name=BasicController.queryForTravel
traces_spanmetrics_latency_bucket,span_name=BasicController.queryForTravels
traces_spanmetrics_latency_bucket,span_name=CancelController.calculate
traces_spanmetrics_latency_bucket,span_name=CancelController.cancelTicket
traces_spanmetrics_latency_bucket,span_name=ConfigController.createConfig
traces_spanmetrics_latency_bucket,span_name=ConfigController.deleteConfig
traces_spanmetrics_latency_bucket,span_name=ConfigController.queryAll
traces_spanmetrics_latency_bucket,span_name=ConfigController.retrieve
traces_spanmetrics_latency_bucket,span_name=ConfigController.updateConfig
traces_spanmetrics_latency_bucket,span_name=ConfigRepository.deleteByName
traces_spanmetrics_latency_bucket,span_name=ConfigRepository.findAll
traces_spanmetrics_latency_bucket,span_name=ConfigRepository.findByName
traces_spanmetrics_latency_bucket,span_name=ConfigRepository.save
traces_spanmetrics_latency_bucket,span_name=ConsignController.findByAccountId
traces_spanmetrics_latency_bucket,span_name=ConsignController.findByConsignee
traces_spanmetrics_latency_bucket,span_name=ConsignController.findByOrderId
traces_spanmetrics_latency_bucket,span_name=ConsignController.insertConsign
traces_spanmetrics_latency_bucket,span_name=ConsignController.updateConsign
traces_spanmetrics_latency_bucket,span_name=ConsignPriceConfigRepository.findByIndex
traces_spanmetrics_latency_bucket,span_name=ConsignPriceController.getPriceByWeightAndRegion
traces_spanmetrics_latency_bucket,span_name=ConsignRepository.findByAccountId
traces_spanmetrics_latency_bucket,span_name=ConsignRepository.findByConsignee
traces_spanmetrics_latency_bucket,span_name=ConsignRepository.findById
traces_spanmetrics_latency_bucket,span_name=ConsignRepository.findByOrderId
traces_spanmetrics_latency_bucket,span_name=ConsignRepository.save
traces_spanmetrics_latency_bucket,span_name=ContactsController.createNewContacts
traces_spanmetrics_latency_bucket,span_name=ContactsController.createNewContactsAdmin
traces_spanmetrics_latency_bucket,span_name=ContactsController.deleteContacts
traces_spanmetrics_latency_bucket,span_name=ContactsController.findContactsByAccountId
traces_spanmetrics_latency_bucket,span_name=ContactsController.getAllContacts
traces_spanmetrics_latency_bucket,span_name=ContactsController.getContactsByContactsId
traces_spanmetrics_latency_bucket,span_name=ContactsController.modifyContacts
traces_spanmetrics_latency_bucket,span_name=ContactsRepository.deleteById
traces_spanmetrics_latency_bucket,span_name=ContactsRepository.findAll
traces_spanmetrics_latency_bucket,span_name=ContactsRepository.findByAccountId
traces_spanmetrics_latency_bucket,span_name=ContactsRepository.findByAccountIdAndDocumentTypeAndDocumentType
traces_spanmetrics_latency_bucket,span_name=ContactsRepository.findById
traces_spanmetrics_latency_bucket,span_name=ContactsRepository.save
traces_spanmetrics_latency_bucket,span_name=DELETE
traces_spanmetrics_latency_bucket,span_name=DELETE /*
traces_spanmetrics_latency_bucket,span_name=DELETE /api/v1/adminbasicservice/adminbasic/configs/{name}
traces_spanmetrics_latency_bucket,span_name=DELETE /api/v1/adminbasicservice/adminbasic/contacts/{contactsId}
traces_spanmetrics_latency_bucket,span_name=DELETE /api/v1/adminbasicservice/adminbasic/prices/{pricesId}
traces_spanmetrics_latency_bucket,span_name=DELETE /api/v1/adminbasicservice/adminbasic/stations/{id}
traces_spanmetrics_latency_bucket,span_name=DELETE /api/v1/adminorderservice/adminorder/{orderId}/{trainNumber}
traces_spanmetrics_latency_bucket,span_name=DELETE /api/v1/adminrouteservice/adminroute/{routeId}
traces_spanmetrics_latency_bucket,span_name=DELETE /api/v1/admintravelservice/admintravel/{tripId}
traces_spanmetrics_latency_bucket,span_name=DELETE /api/v1/adminuserservice/users/{userId}
traces_spanmetrics_latency_bucket,span_name=DELETE /api/v1/configservice/configs/{configName}
traces_spanmetrics_latency_bucket,span_name=DELETE /api/v1/contactservice/contacts/{contactsId}
traces_spanmetrics_latency_bucket,span_name=DELETE /api/v1/orderOtherService/orderOther/{orderId}
traces_spanmetrics_latency_bucket,span_name=DELETE /api/v1/orderservice/order/{orderId}
traces_spanmetrics_latency_bucket,span_name=DELETE /api/v1/priceservice/prices/{pricesId}
traces_spanmetrics_latency_bucket,span_name=DELETE /api/v1/routeservice/routes/{routeId}
traces_spanmetrics_latency_bucket,span_name=DELETE /api/v1/stationservice/stations/{stationsId}
traces_spanmetrics_latency_bucket,span_name=DELETE /api/v1/travelservice/trips/{tripId}
traces_spanmetrics_latency_bucket,span_name=DELETE /api/v1/users/{userId}
traces_spanmetrics_latency_bucket,span_name=DELETE /api/v1/userservice/users/{userId}
traces_spanmetrics_latency_bucket,span_name=DELETE ts.auth_user
traces_spanmetrics_latency_bucket,span_name=DELETE ts.config
traces_spanmetrics_latency_bucket,span_name=DELETE ts.contacts
traces_spanmetrics_latency_bucket,span_name=DELETE ts.orders
traces_spanmetrics_latency_bucket,span_name=DELETE ts.orders_other
traces_spanmetrics_latency_bucket,span_name=DELETE ts.price_config
traces_spanmetrics_latency_bucket,span_name=DELETE ts.route
traces_spanmetrics_latency_bucket,span_name=DELETE ts.route_distances
traces_spanmetrics_latency_bucket,span_name=DELETE ts.route_stations
traces_spanmetrics_latency_bucket,span_name=DELETE ts.station
traces_spanmetrics_latency_bucket,span_name=DELETE ts.trip
traces_spanmetrics_latency_bucket,span_name=DELETE ts.user
traces_spanmetrics_latency_bucket,span_name=DELETE ts.user_roles
traces_spanmetrics_latency_bucket,span_name=DeliveryRepository.save
traces_spanmetrics_latency_bucket,span_name=ExecuteControlller.collectTicket
traces_spanmetrics_latency_bucket,span_name=ExecuteControlller.executeTicket
traces_spanmetrics_latency_bucket,span_name=FilteringWebHandler.handle
traces_spanmetrics_latency_bucket,span_name=FoodController.createFoodBatches
traces_spanmetrics_latency_bucket,span_name=FoodController.getAllFood
traces_spanmetrics_latency_bucket,span_name=FoodOrderRepository.findByOrderId
traces_spanmetrics_latency_bucket,span_name=FoodOrderRepository.save
traces_spanmetrics_latency_bucket,span_name=GET
traces_spanmetrics_latency_bucket,span_name=GET /*
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/adminbasicservice/adminbasic/configs
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/adminbasicservice/adminbasic/contacts
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/adminbasicservice/adminbasic/prices
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/adminbasicservice/adminbasic/stations
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/adminbasicservice/adminbasic/trains
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/adminorderservice/adminorder
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/adminrouteservice/adminroute
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/admintravelservice/admintravel
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/adminuserservice/users
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/assuranceservice/assurances/types
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/assuranceservice/assurances/{typeIndex}/{orderId}
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/cancelservice/cancel/refound/{orderId}
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/cancelservice/cancel/{orderId}/{loginId}
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/configservice/configs
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/configservice/configs/{configName}
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/consignpriceservice/consignprice/{weight}/{isWithinRegion}
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/consignservice/consigns/account/{id}
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/consignservice/consigns/order/{id}
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/consignservice/consigns/{consignee}
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/contactservice/contacts
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/contactservice/contacts/account/{accountId}
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/contactservice/contacts/{id}
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/executeservice/execute/collected/{orderId}
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/executeservice/execute/execute/{orderId}
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/foodservice/foods/{date}/{startStation}/{endStation}/{tripId}
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/inside_pay_service/inside_payment/drawback/{userId}/{money}
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/inside_pay_service/inside_payment/{userId}/{money}
traces_spanmetrics_latency_bucket,span_name=GET /api/v1/orderOtherService/orderOther
